Search String,Search Engine,Media Name,Media Title,Link,Time
jio mergers,Google,afaqs!,Mergers & movements: Shifts that redefined the Indian M&E in 2024,https://news.google.co.in/read/CBMipAFBVV95cUxOWVlCc1JTc0NWTkhtNEc3VmxKeDItQjVMb3BwRW5vb3FpWU54ZmV6a3hwVzNyMUNoUUFLUEh6SU9Rd1RETmtYbzdVN043ZjRvei0zcWo3Yk9lcmk1Wjg5Y0VnYkU3MDQwLUFBVnFpSVRoTEk2TjYyTUJNODE5UnJqMnh5LWg3WlYwcTRsY3ZRSzlGWnFtWE5hRGxpX25udDJKT0dVZw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-12-30T08:00:00Z
jio mergers,Google,Business Today,Reliance to retain Disney+ Hotstar as primary platform after JioCinema merger: Report,https://news.google.co.in/read/CBMi8AFBVV95cUxNZVNOSUh5NUFGcmpNa05nSlFmckR4azJkbmV5S204ZDM0b3Fady14Q3B4WHA1ek1DRUJKekJZaEtiM3EtRVhYdHJ2VXplY2lvMnBuZnhWQm02STRsNnNxMGhyZ2R3RGwzdWxpWXdoWmtRbVpnc2M0RjdiRE9JbE1HaHB2MUV6UnctdzljRlVGa0VKZ3NpYV9xaXYxa3lTTm9OMDNZSDFybzVfcWxuUW9EdU5SbVphbzBRTThva1FGUzMyQjJHOVJvUFJncEhXVzBfa1hhd3VUeW81YzRQU1dTWmJhbmRYSE1DOHUtN2hwdlc?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-23T07:00:00Z
jio mergers,Google,India Today,RIL plans to make JioCinema its only OTT platform post Disney merger: Report,https://news.google.co.in/read/CBMi4gFBVV95cUxPLUdOS1VnV18wOEZZZjE0cVRwTW1xWklDaHRRRXh2Q0dHdU90Wk5OT05Td0g0ZTM5cURBNGdOWlVCMkhBNGs2UEg5MmEzMlhmaGk1Q0dKLXNkN1Q0RVdyTVQ1TTlLcUxMRUFGZF9jVHhqS0ZMa0J4d2h6bGxlMGQ4SW44cGJKazJPQ2JvUXBQcFFYU1kyQ0J5aUR1alhQekZqdUxDM25uN2xYb0lsNjF0Z2VGZktrT2hOY3ltVEN6Tzl4cWYyalh3OGNXYUV2Z01zbUpBOHFJOFJjMUY2Mmg0cGpB0gHnAUFVX3lxTE5NVGhMcm9TcEJCWjdBNUhiSm9mMWZrT3FFc0liT2ZTMDVKTzIyZ1FuNzlPb1lObkJMV3k3Vm0yOTRWOHVIeUxfQjB4R2o5RlZtc0pnUmdaRVE5c0hLeHl4WVRibWlpbi1LcFplYTAzNlJTaDNXOWl5dGNDaDNLWTJmSDZBbWJqZ25NeVpZMVo4YTBoeElDV1BiZThTZzBKd0JSTld3Q0N4SUdTMkc2cm9jaVM5a2hFU3VSamhVLXpHYmNTRmJQZ3k3elp6OG5YVzdTRlNZQlc5R29TTUFhMXYwOGNvemdQMA?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-19T07:00:00Z
jio mergers,Google,India TV News,Reliance to discontinue IPL 2025 streaming on Jio Cinema following the merger with Hotstar,https://news.google.co.in/read/CBMi5wFBVV95cUxPR2kzTGV0Zmx2RnVEamY3VGJNUDBwZUNRRUJWMUJpekhROXhTSU82VUZQdjk2bVBLdE0wT1ZXeEFES3FWRHZkV0dVV285NnVsUXFXTEs2bkZYcFgta0toVUJqenpzb1dnanp3bmItV3RaV1hTamQ4OHk1T3RYYnFra0VHd1VJMFFfeldzcHZKeUtRUm9pcW5sWkQtWVdaemRCYlRDd05vb0UtY0syZGhNUDdKUkV1ZEYwSnN2SXMtbG5MNHc5cFVES2xNVXhxOHdEZTE2R3FOd3BtYzR1aTJrU244Rko3d0nSAewBQVVfeXFMUG5jSmc3eW5MRjB2MlJ1WGpFTXlZUGRmM1ZuLXRUcGh0YXNWMXFmX2xFODZWY3lUNEF4QVd0WlFNMWF4d18zNlRvWmswX1A1a3I4NW8tZlZnNFRKbktkT2lDT1FZLUFvdGhnQk9aazZPVGlMN1AxMkZPV1VjVUR3djFTTjFrY1p2Tk4xSlJMdjR6aFJRTDJSZWgtWm5LX0U1SlY3R1BQTnFpVzBUbUh2SzlsNFFiOFgzbWNjQlJBRUlfQV85U28xNHB1bXRNMXZ6OTRVUXFWaEhDUWJMdkN3ZDRUT3NxdUpYLUEwZE8?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-19T07:00:00Z
jio mergers,Google,BestMediaInfo,Reliance-Disney Star merger to complete on Tuesday; ‘Jio Star’ to start functioning on Wednesday,https://news.google.co.in/read/CBMi4gFBVV95cUxPaWllcVZneWtrNWdwM2JqMGs3b08tWW82SnRidTdDSkdkZ3FIVEpWTWszVE9YNllrNHhLcFh6Nmg3NGd4SFUzQWRWMTY5bzZ1c1hFMmVWSXhSazVCRURLOU5aM3RMM3F4djItNG5xeGF3cHhjdUp1UldiRkJ2M3llRXIwVmV2RTBHY0FYOWhGa3NNMGpoY3NJdk5UWlJSdE4xLWliVGZFLUY3a3pJNV9QZDFIY3dJU1Q5dmM2Nm80emU3dTdoQWxnYWRteXRWNEVLRGQ2X3AzeWxSdU5rMjVZTnJ30gHiAUFVX3lxTE9paWVxVmd5a2s1Z3AzYmowazdvTy1ZbzZKdGJ1N0NKR2RncUhUSlZNazNUT1g2WWs0eEtwWHo2aDc0Z3hIVTNBZFYxNjlvNnVzWEUyZVZJeFJrNUJFREs5TlozdEwzcXh2Mi00bnF4YXdweGN1SnVSV2JGQnYzeWVFcjBWZXZFMEdjQVg5aEZrc00wamhjc0l2TlRaUlJ0TjEtaWJUZkUtRjdrekk1X1BkMUhjd0lTVDl2YzY2bzR6ZTd1N2hBbGdhZG15dFY0RUtEZDZfcDN5bFJ1TmsyNVlOcnc?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-10T08:00:00Z
jio mergers,Google,Exchange4Media,Reliance-Disney Star merger: JioStar website goes live?,https://news.google.co.in/read/CBMirgFBVV95cUxNbHZtSFpJbmppa0NWaTI3eUN5MDFVTDZqNEtJMmF3V1g1UkNJc0duRlRzUE1ELUVaVVNmcmRZSjV5M1AyNjVWVUxJR2RUZzh3cGZycUpwbEFHLXBBcVMxSkxNR2JSSUptS0ZZNjYwVzlwV2Z1SlpBTG9PRVphend4TUM4TE1qdWxkTmhfVlhxMEh4RnA5US0xaEV4T1MyNHNLS2xCUWw0ZFpxNGNEZlE?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-12T08:00:00Z
jio mergers,Google,Gadgets 360,Jio Star Website Goes Live Ahead of Anticipated Merger of Reliance Jio and Disney+ Hotstar,https://news.google.co.in/read/CBMiuwFBVV95cUxPVjRYT1B4NHg3NDhyS3NrRTM3WnYtM0taWDg5elBISEZMSUdWeXZEUWREa2FoWUVwUlZsa3dZTUhWMTRRUDBiT2hMSzYzMmNBVzBjQ24wVzlCdEk4cXFtYTJHQW9pZEhGMG4yN29mSUxPRjZWQkY1cnkyMTRRMHVEd0NqSi0yVnlfNDN2Rndfc0tCblJtRElnSUhuS2EwNlZkSUhxNF9jOU1reGJfOUVEZHVqZkp5UzlYQVRB0gHAAUFVX3lxTE1DTDNaZklqU0lpQ0d1WTlVWFAzcWcyT2p1ajJtWG1tRU84aERlV3RYN0hGeGhJOUJPU2dCaUl0bDZiMjB0bExtZW1VX2NHUnIxSEtCSHgyaDczMUR2ZG9GX0ZoRGlsZzJfdWlWVTFfV0VXWWdwejlqN3FtU1pFVG04bERMdjhkdmtjWXhWWWdiTF9xRzlxVHhqTGJiUEpGZGxCVVA2Y1E0amNEb2R0ZlVJMjFneW9uemRrOW1KWWtLOQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-12T08:00:00Z
jio mergers,Google,India.com,Disney+ Hotstar To Merge With Jio Cinema? Check What Reliance Industries Is Reportedly Planning After Star-Vi,https://news.google.co.in/read/CBMi8gFBVV95cUxPT2V1cFJkbWxGcGxtT3U5NnUyeE42X0lzd0lSUzAzXzJSd0RFVWhFSzlIbS1iaWIxMW13ZHFlb2lNbGlYemVocWZIS2xYUkkyNXBpX0Q1ZV9uSVh5MnNobThWZ2MtVjY5MUpUSm9DMHNRUnUtVVlyMHlSb3N2allMWUh5YzJkZWY1eTdwVGplUlo4SDVWbzZObjdiUG44a2JPMUZOcUZNajFWc3Y1cDEtOWVDOTQ2YXRfalVDdE9vR05zbzZJU2RfMzdCd2VmbGdtTjdUUXpfRjBmMGdvQVhuM3BvaTdpUjlVVi1fYU9JZXZBQdIB9wFBVV95cUxQdkZFVVQyT2pxVDBfWUdrdHNJbFZ0WjBIREk2RGJFeWdqdHZYVjJXZUJ3ZEt2UVl3QXZCMDl4Q0tWUVZ5d1EyYjgxUFA0eFpyZXBTTXFzYkwxQ0M4aHJFQmtCNk5aMDVRd0RaNjMxd2NuRUNKTjJ3TFd3MF9qLXNtUVl2ZnpFNXF2TEhYbjh2TlhkUUJEc0dLUGRKbTVreDJGRzY3Rjl5V2VxdTdyMHRNVXV1Yi1XbWdHcG1zV3ZMVTJjS1BjVVRXbzNNZWdUcTItZktvNTZjRVY2Y1prOEt0V1gwTVg3Y1c5dlJkQzlqU1NUVjA4bTRR?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-19T07:00:00Z
jio mergers,Google,Exchange4Media,JioStar takes the stage: Industry on how the media powerhouse is rewriting the playbook,https://news.google.co.in/read/CBMi2wFBVV95cUxPM1J3S3pvcGxPZUVqRHc3RXJkUlg1R3d1b0VmTVJOYTlhc1dnLThCVGtKeWd5LW9hN3IyclpkdTZDd2xXMG1sS0pKZ0ZsRDJCdEdvcTJOLUFIXzVNZU0zTEc4ZXUwZUItNHFpb2RzbVV6bXJBNlFkS2dXSUI4OFFRSG1CQ2k4a3hweWpGYmNDXzdzTTZTSzZqOWNaZFlObjVJU2lndzEtNzM3VzlSRUI0YmV1ZDBEcmVHcFh0bGRIeDJFUVBmYWJGWHVnaWZaRmN1NTQxWThPc1ZqWkU?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-18T08:00:00Z
jio mergers,Google,Cricbuzz,Jio and Star to operate as unified entity from India-England series,https://news.google.co.in/read/CBMisgFBVV95cUxNUkZxZl9sMWgydHVvWFI2TVl2T3pkUTZJOGJpQ0hUSldsbkhIY0tEQmE3S2FfVHlWdnFUWUxqb2ZYdlJVNUZPa2sxU1EwQjVrT3p1aDJGTmFndlBNdEw1ekx0S1FHVGFMeUJfVlVIc1RpMmx2eG1mZHhGU0hTR2tfQjJhUDg2MTd4TzhwY1lXNGFTdTVNQndlcE5UOTMxa212dVZ1bENQeVdUZW1uaHZPS1hB?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-12-23T17:17:49Z
jio mergers,Google,Business Standard,"Reliance, Disney complete merger; form Rs 70,352 crore joint venture",https://news.google.co.in/read/CBMi0AFBVV95cUxPYzFKdFlFTHdBYXhnR21ZbWhidFFIcG1YT3ptd2xHVHNKN2dKNjZGaTVvNnJ1UGVFaV92VGlYc1A3VDZqVkFFajN5NzFFSVpoOWxRbVl4dHNTa1JNNW5USF9IVUlRR0FKSVVQdjJFZTJYakREZ2VjamwxQmZ5WWpuQjlYMUJLRndaMEFjWEFvTmNIdW1jUmhzT1Bld3VEQVdjUjVIT1BSdWI2cU9Wa2RBWDdEUmR3dkxRUWg1MURnNV9jU1p5WnlBYXh5ZUZwQ2E10gHWAUFVX3lxTE9mNG5pUFhfRzFvRUNENkJDcXBpOWJpS1ZicE5NeF9RU2RqeUhQMnFlUUFFQ3FkX05HUzdDRlBBdEFCV1JncVJGZFBlWGxXY1dJLVBnTlZBNFMzY3BrMnpTNE1McWZMWlpDbG9EcHFSRF9zVzZIUXJCMmJvaVZGUDlJaVRiVm5VckZDUWRRQW1xamJhSUhiVEcwdWkxX0s3LTk5ekRiMXBMZ0pGeUhfbFpTbUVJRzJYeEUwSkdiWUd1bENrRGg4WmdsSldVRldHX2cxMEQ0cEE?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-14T08:00:00Z
jio mergers,Google,Social Samosa,Viacom18 secures ownership of JioHotstar.com after domain dispute,https://news.google.co.in/read/CBMijAFBVV95cUxQeTJxWFpJVGFJMnpOQzhWa3hUbVlITWNPWE91TlAzRjRFbTdseHZZNS05bWk5elRwVDFZOUptZVFCdHYwTEJSX3U1S1ZrSmdDeFhEb2JPUXJCdjcwbGs5UkpUMFg3OHozTGZOamhfZ2t2N1lGcWJoOWd6Y3BjcUlEc1RUVlVWaDZRTW9QUNIBjAFBVV95cUxQeTJxWFpJVGFJMnpOQzhWa3hUbVlITWNPWE91TlAzRjRFbTdseHZZNS05bWk5elRwVDFZOUptZVFCdHYwTEJSX3U1S1ZrSmdDeFhEb2JPUXJCdjcwbGs5UkpUMFg3OHozTGZOamhfZ2t2N1lGcWJoOWd6Y3BjcUlEc1RUVlVWaDZRTW9QUA?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-12-05T08:00:00Z
jio mergers,Google,The New Indian Express,JioCinema-Hotstar merger hits a snag: Delhi techie holds the key to JioHotstar domain,https://news.google.co.in/read/CBMi1AFBVV95cUxQWUxGWDF3M2NUOGo1WXo1SEotcFRvbzFKUkt4cVE1cnZmTnJ6ajZvU1lHWmxkV0RZa0w3U1ZPMnlxUFppZFFta2JoSnR2cVd0VFkyMXBNZFFRbTlQYmZWX2UxNXVpckhPX0tnamVZd205eHY4UFRIRWlncmR2cDYzQ3BaOGExUmtza3E0R1JnN1psMTVublJSNUp4ZkdYY2NRc2YtbUZ3dG5NdXpHLWc1TUJwajBISWhIMi1oZHZLZGRUaE1PVTJYaEVJTHk5UEpLQ3JVM9IB4gFBVV95cUxQMFZWamlEWEgtTEhyVDNqTmZUT1h5aW16OG9FVTNRSWlPNUw5MDlaWDNCblBicE9FZVNGVUg1TEJEd3hBbkRJR0pOWnRvNmYwbi1EYWZKYXl3bm1MRkl0VVB3NzF4cTZyTVBrd2NGWC1mTkxCbE5qYi01VFhjMUt1NjVEZ3pEUDhjQmk3R3VwcUVFcl9qN2RhWUxPaWs1eDlOeU1hLVVnSzhlSldfbUVXVk10OHRjanpiN1ZiODZaNGJacThjOVUydnlBM3k5dTRlcnpjLTNOamxsVVphYTVHbnln?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-25T07:00:00Z
jio mergers,Google,The Times of India,"Reliance-Disney HotStar merger: JioStar website shows 'coming soon', is this the company's 'Not Intereste",https://news.google.co.in/read/CBMilwJBVV95cUxQeXF5aGhWZFNXUHFRSmpxa3hkd0tOTTlNTFJPcnJLUUtTejhKME5Id0Z5S0VDNDNmU2llbWZMOEo5azg1elp2ejVSeWp6TFp2Szd4eVhmeHVDZGEySnRzSGZZaU5mU3Vpc3JGS1BiZGFaNXpIWmxMRXZ5bndjTTFlTENyV3ZwYVJTUjhDUmNoNXNSYkZ1eXppejhsRTNLemhMOHZacXdpZ1FZcGx5UGFwelBRcVQyMEd6NHVWNTlpaUFuckJHWmlIV19nOUJNU2xZcmFPdTBHTXJRTlFHOXA4c2RVYkJRQWV0eXFyWS1GdjRFOThENVcyMWtXQzlnZHJwUGtVUHg5VkNZdG9hR25QZWJDRmpSdjDSAZwCQVVfeXFMUHVPTE9QNFQ2VHBuUGsyZ2ZrYTM2WkpDMFBQZE1CUjc3eWQ3b3hKeWk5NnVnRnctWEREWnFDclhnbFRQNktCajkzZ1NzRTVpUGs3a2dGd1V3ZVZWcloybHNlMjBBZ1VlamJkVGlRTGRPRUNsVzYwZmE2RGttOWx2S0RaRWZhTlZnb2R6cjNQdHNOOXFIWWRwSlc0QzVVLW02cExOUHRLR08wblRrZGdaZEhPZXVPa0o4encxc3p1eENGenhjWkcxQUVoRkd5UFFOVDdFY1ZTbWZVZHlxZWFyOFB3MVNwampsdnYzMXZCTjFYeVY4OWF4RkU3TnVuWHRsRkZid0plaTJMdVVLc3BhMnRmclAxWWlhRXJDZ2Q?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-14T08:00:00Z
jio mergers,Google,The Economic Times,"Merger concludes! Viacom18-Star India valued at Rs 70,000 cr",https://news.google.co.in/read/CBMi2AFBVV95cUxObTU2N3BSNlNZbFpzUkF6c3haYWpKSkVhOGV3c2J2VEJzVHk0c2hZX3h4R19qWnU2UnR4TkZISXhtM1ZCdHBGUVRkZkhwWHllU2Z2NVo1LVlSZ2NldEVuZHo1MWE4cmY4UUxsSjlUUkhWdDR5YTdDVVdqTnRKUVFzdW9vRXlJN2FLNTdDTFR2QjR1ZE5qSmNIUGIzNmxHT1I2VDJMZjFVMm5EMGpJWmV3QjZlS3c4cVFsb0VEX3hTZ21ZblZhM3RfWTJnRFhtSFBHU1NZRDBtSi3SAd4BQVVfeXFMTmo3TFRBRlIzbEtKTzRYZ0FBcU01eDdfSFdzWVVRRVNTblRTYnFQZ3NOVnRtSGFVZnRoOEJUMGt1bWZCYjNXbTRkZ2tUeVBsM2c0RUVRZ0hpTnRjU1lBa2lqcVV2UjVKU09QNnRHbmxvZTB0OVRLNVI4NVY4cWhiTTZsc2VXU0F5TTRvMU16TzQya2lFckFNMDJqUTVkTXJKU1hGR3lUZEFkYU9HSnZoT1otc20wakpvdllUbjJSemhzUVdsLUI4MUxDZlZqVjZDcGVDeHY0QkpISGNEQUZn?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-15T08:00:00Z
jio mergers,Google,Adgully,JioStar Launches Ahead of Jio-Disney Merger,https://news.google.co.in/read/CBMihgFBVV95cUxQbE1ic3NCT1plS0ZWdVVUWHVnOG1pZ002ZUd4cWNYSXI1ZVllREpNWFc1RzNOYjc2RG1Hbl8tckFKbVlGLWV2WU1Da1ZJTElwSWtjdGt0WVdYc0RZTERTZ1hwWnRHSm1uM2hFNWVseVM4WXkzYkVwd0RiMWlibFRySk14MmFDUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-12T08:00:00Z
jio mergers,Google,Sportcal,Disney Star-Reliance Industries media assets merger completed,https://news.google.co.in/read/CBMimAFBVV95cUxQMGtWNmk3Q3pKblphZlN1bnZWSlNaWHFyLU0yNllHaDRQbmU0WVVsOVJJemk1UmhZYnllSW53UF9VOVhiVmZ5RnRyMFRIWHRqS3ZtTkVoY09ZbXI5dnJ6dlVRYjBhdFB4c2xPeDVWRjhzVEFkQTlsZDRHQnpoWHJfb3JrN0tBdms1enBpVzVyNk45SXVhNFN6WQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-15T08:00:00Z
jio mergers,Google,Business Today,Disney+ Hotstar content may merge into JioCinema after RIL-Disney deal to create India's largest streaming service,https://news.google.co.in/read/CBMijgJBVV95cUxNUnk4S0RBRHRocE8wb282cjZDa3BoTXZmZF9HREZyUjYzeDlDdzQ2MUVnSTJtTWlUeXVrTDc0NUxfQVktUG9sYjZ6cWRuaVpheUNzdmZmd1Q4QzgtSjFUN1VVeXVwODRFeFlzMFFLRURVSHFTY1g5WWhvaWlNZkItUU9SNzEwTnJqSnItRXg0ZFpTSU1mRkd3bFdVRU5qMmg0OE9pLVFnVDlIdjVSZHhuM0l0XzQ2MlJRQ2QybVpjVFlfUS1oNkVDOEF3bjZ6b2tUX2k0Q3hMUWpuZVMyYVByMWdTY1c0VDZXSzRjeUF1T25ZcVlsVlBodzg4aWI0MFlOR3lGR1RGckJ5QWdkTkE?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-19T07:00:00Z
jio mergers,Google,91mobiles,"Jio Cinema to shut down, merge with Disney+ Hotstar to create OTT platform called Jio Hotstar: report",https://news.google.co.in/read/CBMigAFBVV95cUxPbTl5RU9sZnZXWVhWVnJxZmJjbXdGb3owTVhXZHdSazBmNlJzRFRqSkpMWjVXQUY2MmpIRmswVG0tMmdtdi05QmpqdGlzUUVrZERaa282T1F5WVFDZEdwNVEta25SR05meVl2QmVJU0l3anVDSDR3S1VFOUJ3bjdLQw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-21T07:00:00Z
jio mergers,Google,OpIndia,Techie who bought JioHotstar domain ahead of merger says Reliance denied his £93k request,https://news.google.co.in/read/CBMivgFBVV95cUxOdm1FcFphbUFsR0ZUWkl5dXpTVFpvMXpfUTdST0RrYmUtdWJDS056c29lRm9ZeU1KNUUzem1VUXIwZktLc21hSUZta2pQYzdEQzdjbFRRR2VadTFoMWFXQUo4RTJodWFVeGZfMGtUSnpJWWh6bjAzMEFZR19nRDBXRVZUbFJIYTFIYUhpd2ZjRVJ2U05oYVJnM3NING1CaS1lbnJYYlpZcmVlYXhBR3RTaVhFM3VLVnpsV084SjVn?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-24T07:00:00Z
jio mergers,Google,Inc42 Media,Hotstar To Be Sole Streaming Platform Post RIL-Disney Merger,https://news.google.co.in/read/CBMimgFBVV95cUxPOTM0aXZZNXZhbFVPUTRzTk81N19pdmFvNVJtUnlxR3JpUGFMOXkyRzlhTFJyY0JpeXlicGFQLXNsWjQtYTJKbWpsVFYzdTVEdjdCYnp6SmpCaUQ2UHhSclA2R09DblMwOTEyWWg2VjdjaVFobVQwS0stY1pNeXM4SFRUWHVZMExZNkFHbS1TWmR6bzdUdXJ2SjNn0gGfAUFVX3lxTE5pMnVFZzZZM0had2VjUTlzM0NWZExjY3J1MlRReFdwV2U1SHA5YW5jYm1oYldtLTc5bGY3ZDl3em5Mb1VCbGdhMWdwWkRJdWJyYktDQ3o0RXRDby1QMEFhRDdXcnp4M2xYOFhob0ZFaHJZenEzUnEyNDhLcE9sSldsSlByNmx4N2RpZFN4Y2hvZ1B6ZmZEWE13VE9OaGNGYw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-19T07:00:00Z
jio mergers,Google,ABP Live,"Reliance Jio Hotstar Partnership: JioStar Website Live Now Ahead Of The Merger, Teases 'Coming Soon'",https://news.google.co.in/read/CBMi1wFBVV95cUxNN3NTSXV4Y0w1YnR2VFd2cDc4cTlWZkRsMG9MSjBWaTNVUTI4ZkJfNDE4SENXMW5ySWxIaURVSG56b1IwY3VSVjZKM1BVazFnajJGaWx1NHpYS21RTVNTbjRXV05sRGh1YTNVWG04YTRfM0FHYm5jcG5QWFNqQWxHdkY3dzhzV2dwNHdOZkVyV05Tb2JzMUd5blVhQXFaeDE3VGdpcm9LNzdrV2RqTlVTTElZWTJOcGs1WkYtRmc5VWxkYXQ3ZXZxX01rSXZHN0Qzclc1SmduY9IB3AFBVV95cUxNeHhKZW1GbDJUbGdVUHQ4UWtIVExsMzlMUGgwbHo4STdmbEhBU0Jia0RPTEhhMFNXRnJDcGZRMGdxaTFzQno5QzFJY19femJpc0ttSVlsWE1kUDlzeEQzYTI2LS1Cd0ZMNEhkVndyVGFraXN0WXpEdXhUMFF1RFR2MjdIc0JIVEttYmRVNVZidDdVTmtDd2UwRzVuUnFmT1F1bDJtYVBSUGo5eDk0bmU0eElvVXBCbXBSbFduSGwzUGVETGkzdERFeWJ2OEFGU3lmU1pSNnFoeVREUUow?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-13T08:00:00Z
jio mergers,Google,The Times of India,"JioHotstar domain bought by an app developer who wants Reliance to fund his higher studies, read his 'let",https://news.google.co.in/read/CBMirAJBVV95cUxQWVR6akJyenZUbkFrU1RjYjMtQUpsdDBlQVdzNy0xcjR5V284QTZQclY0UlgzVTdOdWdvSHVQdE5XN0pkb3ltbGNNQWxObVZ3aGp4eXY2MUk0dW9STGRmRkZ4cVdZX1NTVG1FSXlZaTIzU1NCUHVCdzVaSkVIUDR5elJRMWVvUXVldUowck5VckEtaXRfVXB0VlRESzgtaHhfcnp5YlIzTkhLX3lDT2VnT181V0xtUjlqUjdHbGFtYTFmdXlheVdnbzh4NmpkYUlLVk5NOWdqUGo0bFNGTUxVd25ZUk56SWR0UlBTcmgtN2ZjSURLR3Rfd1dpZ19BeUNSWGhDUllIZFZVSUxQazlmSFp1bVpOeDJqZy1KSE1xdkpqdktmY1Nnam9mTXXSAbICQVVfeXFMT0JLRlNkVVlYVDJZak5kOGItdjJlWEVKY3Z3YjdiVU5DOWF4MzBFQzBkUEJKR2RtU3R1X2Z5bkV2OU1aQ0lMWl9adldMc20tbEZxLXpjUmhzRUlLQl9veVlEUzk4UnhRMlU3dFljeEFSNTJZS1VPaVBCbkg3SVFsLTU4NDFMRXpfcGpDR2pMdVU3RkM0ajFrYkhaQVMySnVnV3hjeG9YazVPVFdRM1RpdmZJMUZHd2NLN0RiWEJVZnRZQlJKdFpiV1lZTG5vVHJGNTdxYl9icHZvMF83TFppWWYwUndWaHpwNzhmcllYX3RPQjRmYWU4cXVKbF8zV3BnbC1oa2R1VVVYYk9rWkpCVlJUcm1GN3IxeGJlZ3FPeExNazl3azdZS2J2Tm5ZRzhMMDlR?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-26T07:00:00Z
jio mergers,Google,The Times of India,Reliance may be planning to 'replace' JioCinema with Disney+Hotstar,https://news.google.co.in/read/CBMi4AFBVV95cUxOOTlRM1NYVHRmVVJUaWstQTVHU0RxSmk4VWZwaHZkcXZNbzlLbjdoNlRZTnRnOEZlYnJkbDFKUXF4WDUxNlg2MDdrdVRPa1BTZTJxMmlzUXV5YjBZY1RjSmlaYTVsZFhnVXdaYXJza2lSVDMzUmtncHpNdHpZUndfM0lOY3loUVN0SVlWUl9Wd0hlTjZ4allUNFdnMmRFS1FiS2MtZmIyTWNuNkVZenpEOUhUMnRkR09xNEpWeHVZZEdMNGpydHNwNTFUNmFERkZPWjQ0dnRRQW11SnNDaFpzVdIB5gFBVV95cUxOOEhXQ3BmQjdqSkxJMTY5emU1dmdGXzhBeXhBSnh3QUxwSE5ndE8wUEMyaE80S3ozLVl2YWxyVGkxeEdHRERJaWRlZnoySGdabEFqMF9DcTl4VDlkTVlfNWRYUzRBcXBGQ3hKanA5cWRKU2wzMzRHRlVGRWlfSHRMREd0SDRqaVp1bWxDRHRyLUZ6Y2s3RnhUc0pLLWJ5MFdoZFVCZi1wT1FJSDZDZ0dzdUg1VW42UjI3d0tEUTA5djBianhaX2hWeDdodzdzWG45bTdDVlM4NUoxTi1MMWx6LVBnenhQUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-19T07:00:00Z
